year,gender,city,cancer,年齡標準化發生率WHO2000世界標準人口(每10萬人口),cancercount,ageavg,agemedium,grossrate(10million),cid,gid
2008,男,高雄市,其他男性生殖器官,0.5,9,61.33,57,0.64,E,M
2008,男,基隆市,其他男性生殖器官,0.48,1,66,66,0.51,F,M
2008,男,嘉義市,其他男性生殖器官,0.64,1,73,73,0.74,H,M
2008,男,新北市,其他男性生殖器官,0.62,12,59.17,63,0.63,I,M
2008,男,桃園市,其他男性生殖器官,0.57,7,66.43,72,0.71,J,M
2008,男,新竹縣,其他男性生殖器官,0.33,1,53,53,0.38,K,M
2008,男,苗栗縣,其他男性生殖器官,0.9,4,77.25,78,1.37,M,M
2008,男,彰化縣,其他男性生殖器官,1.28,11,66.18,76,1.63,N,M
2008,男,南投縣,其他男性生殖器官,0.2,1,81,81,0.36,O,M
2008,男,雲林縣,其他男性生殖器官,1.19,6,68.83,67,1.58,P,M
2008,男,嘉義縣,其他男性生殖器官,0.76,3,57.67,54,1.04,Q,M
2008,男,屏東縣,其他男性生殖器官,0.93,6,71.17,74,1.31,R,M
2008,男,澎湖縣,其他男性生殖器官,1.75,1,68,68,2.08,S,M
2008,男,花蓮縣,其他男性生殖器官,0.5,1,66,66,0.56,T,M
2008,男,金門縣,其他男性生殖器官,1.3,1,74,74,2.24,,M
2009,男,台閩地區,其他男性生殖器官,0.64,93,63.3,65,0.8,V,M
2009,男,台北市,其他男性生殖器官,0.85,15,61.67,64,1.19,B,M
2009,男,台中市,其他男性生殖器官,0.63,10,61.4,63,0.76,C,M
2009,男,台南市,其他男性生殖器官,0.48,6,65,66.5,0.63,D,M
2009,男,高雄市,其他男性生殖器官,0.71,12,66,64,0.86,E,M
2009,男,基隆市,其他男性生殖器官,0.46,1,74,74,0.51,F,M
2009,男,嘉義市,其他男性生殖器官,1.08,2,78,78,1.48,H,M
2009,男,新北市,其他男性生殖器官,0.81,18,58.44,55,0.93,I,M
2009,男,桃園市,其他男性生殖器官,0.6,6,68.33,67.5,0.6,J,M
2009,男,新竹縣,其他男性生殖器官,1.07,4,71.75,76,1.52,K,M
2009,男,宜蘭縣,其他男性生殖器官,0.32,1,59,59,0.42,L,M
2009,男,苗栗縣,其他男性生殖器官,1.02,4,55.5,61.5,1.37,M,M
2009,男,彰化縣,其他男性生殖器官,0.7,6,66.83,69.5,0.89,N,M
2009,男,南投縣,其他男性生殖器官,0.26,1,49,49,0.37,O,M
2009,男,雲林縣,其他男性生殖器官,0.53,3,72.67,69,0.79,P,M
2009,男,嘉義縣,其他男性生殖器官,0.5,2,61,61,0.7,Q,M
2009,男,屏東縣,其他男性生殖器官,0.16,1,48,48,0.22,R,M
2009,男,花蓮縣,其他男性生殖器官,0.5,1,68,68,0.57,T,M
2010,男,台閩地區,其他男性生殖器官,0.61,93,65.16,67,0.8,V,M
2010,男,台北市,其他男性生殖器官,0.74,14,65,66.5,1.11,B,M
2010,男,台中市,其他男性生殖器官,0.55,8,55.25,52.5,0.61,C,M
2010,男,台南市,其他男性生殖器官,0.64,8,65.88,69.5,0.85,D,M
2010,男,高雄市,其他男性生殖器官,0.84,15,64.87,65,1.08,E,M
2010,男,基隆市,其他男性生殖器官,0.39,1,79,79,0.52,F,M
2010,男,新竹市,其他男性生殖器官,1.5,3,60.67,67,1.45,G,M
2010,男,新北市,其他男性生殖器官,0.4,10,68.1,78.5,0.52,I,M
2010,男,桃園市,其他男性生殖器官,0.68,8,60.25,58,0.79,J,M
2010,男,宜蘭縣,其他男性生殖器官,1.07,3,58.33,66,1.28,L,M
2010,男,苗栗縣,其他男性生殖器官,0.39,2,77,77,0.69,M,M
2010,男,彰化縣,其他男性生殖器官,0.52,5,70.2,71,0.75,N,M
2010,男,南投縣,其他男性生殖器官,0.3,1,63,63,0.37,O,M
2010,男,雲林縣,其他男性生殖器官,0.66,4,71.25,73,1.07,P,M
2010,男,嘉義縣,其他男性生殖器官,0.44,2,71,71,0.71,Q,M
2010,男,屏東縣,其他男性生殖器官,0.57,4,64.75,64.5,0.89,R,M
2010,男,澎湖縣,其他男性生殖器官,1.59,2,81,81,4.02,S,M
2010,男,花蓮縣,其他男性生殖器官,0.4,1,54,54,0.57,T,M
2010,男,台東縣,其他男性生殖器官,0.35,1,88,88,0.83,U,M
2010,男,金門縣,其他男性生殖器官,1.22,1,51,51,2.01,,M
2011,男,台閩地區,其他男性生殖器官,0.7,107,67.61,69,0.92,V,M
2011,男,台北市,其他男性生殖器官,0.7,15,71,79,1.18,B,M
2011,男,台中市,其他男性生殖器官,1.2,18,59.5,59.5,1.36,C,M
2011,男,台南市,其他男性生殖器官,0.57,7,62.86,66,0.74,D,M
2011,男,高雄市,其他男性生殖器官,0.77,13,68.38,67,0.94,E,M
2011,男,基隆市,其他男性生殖器官,0.99,2,69.5,69.5,1.05,F,M
2011,男,新竹市,其他男性生殖器官,1.36,3,49.67,46,1.44,G,M
2011,男,嘉義市,其他男性生殖器官,1.08,2,54.5,54.5,1.5,H,M
2011,男,新北市,其他男性生殖器官,0.66,16,72.63,78.5,0.82,I,M
2011,男,桃園市,其他男性生殖器官,0.81,9,72.33,72,0.89,J,M
2011,男,新竹縣,其他男性生殖器官,0.56,2,60,60,0.75,K,M
2011,男,宜蘭縣,其他男性生殖器官,0.38,1,65,65,0.43,L,M
2011,男,苗栗縣,其他男性生殖器官,0.41,2,68,68,0.69,M,M
2011,男,彰化縣,其他男性生殖器官,0.22,2,72,72,0.3,N,M
2011,男,雲林縣,其他男性生殖器官,0.5,3,75.33,78,0.81,P,M
2011,男,屏東縣,其他男性生殖器官,1.09,7,69.86,73,1.58,R,M
2011,男,澎湖縣,其他男性生殖器官,1.42,1,58,58,2.01,S,M
2011,男,花蓮縣,其他男性生殖器官,0.51,2,83,83,1.15,T,M
2011,男,台東縣,其他男性生殖器官,1.09,2,77.5,77.5,1.68,U,M
2012,男,台閩地區,其他男性生殖器官,0.8,125,65.58,68,1.07,V,M
2012,男,台北市,其他男性生殖器官,0.69,15,66.13,62,1.17,B,M
2012,男,台中市,其他男性生殖器官,0.62,9,65.56,69,0.68,C,M
2012,男,台南市,其他男性生殖器官,0.68,9,67.44,77,0.95,D,M
2012,男,高雄市,其他男性生殖器官,0.9,16,62.81,66.5,1.15,E,M
2012,男,基隆市,其他男性生殖器官,0.94,2,74,74,1.05,F,M
2012,男,新竹市,其他男性生殖器官,0.96,2,26,26,0.95,G,M
2012,男,嘉義市,其他男性生殖器官,0.92,2,76,76,1.5,H,M
2012,男,新北市,其他男性生殖器官,0.71,19,58.32,60,0.98,I,M
2012,男,桃園市,其他男性生殖器官,0.67,8,65.13,69,0.78,J,M
2012,男,新竹縣,其他男性生殖器官,1.37,5,70.6,78,1.86,K,M
2012,男,宜蘭縣,其他男性生殖器官,0.29,1,51,51,0.43,L,M
2012,男,苗栗縣,其他男性生殖器官,0.36,2,84,84,0.69,M,M
2012,男,彰化縣,其他男性生殖器官,1.29,12,68.75,69.5,1.8,N,M
2012,男,雲林縣,其他男性生殖器官,0.93,5,69,69,1.35,P,M
2012,男,嘉義縣,其他男性生殖器官,0.86,5,76.2,76,1.8,Q,M
2012,男,屏東縣,其他男性生殖器官,1.19,8,69.75,73,1.82,R,M
2012,男,澎湖縣,其他男性生殖器官,1.86,1,67,67,1.97,S,M
2012,男,花蓮縣,其他男性生殖器官,1.13,3,67.67,74,1.74,T,M
2012,男,台東縣,其他男性生殖器官,0.61,1,72,72,0.85,U,M
2013,男,台閩地區,其他男性生殖器官,0.58,96,66.58,69,0.82,V,M
2013,男,台北市,其他男性生殖器官,0.73,16,74.94,77.5,1.24,B,M
2013,男,台中市,其他男性生殖器官,0.43,8,65,59.5,0.6,C,M
2013,男,台南市,其他男性生殖器官,0.32,5,72.2,82,0.53,D,M
2013,男,高雄市,其他男性生殖器官,0.44,8,64.88,69,0.58,E,M
2013,男,基隆市,其他男性生殖器官,1.03,3,78.33,73,1.59,F,M
2013,男,新竹市,其他男性生殖器官,0.73,2,45,45,0.94,G,M
2013,男,嘉義市,其他男性生殖器官,1.9,3,55.33,62,2.26,H,M
2013,男,新北市,其他男性生殖器官,0.52,13,60.46,61,0.67,I,M
2013,男,桃園市,其他男性生殖器官,0.62,8,64.63,65,0.78,J,M
2013,男,新竹縣,其他男性生殖器官,0.47,2,73,73,0.74,K,M
2013,男,苗栗縣,其他男性生殖器官,0.23,1,52,52,0.34,M,M
2013,男,彰化縣,其他男性生殖器官,0.47,5,73.4,75,0.75,N,M
2013,男,南投縣,其他男性生殖器官,0.97,4,65.75,70,1.51,O,M
2013,男,雲林縣,其他男性生殖器官,0.86,5,61.2,58,1.36,P,M
2013,男,嘉義縣,其他男性生殖器官,0.77,4,69.25,67.5,1.45,Q,M
2013,男,屏東縣,其他男性生殖器官,0.4,2,40,40,0.46,R,M
2013,男,花蓮縣,其他男性生殖器官,0.78,2,78.5,78.5,1.17,T,M
2013,男,台東縣,其他男性生殖器官,2.16,4,70.25,76,3.42,U,M
2013,男,金門縣,其他男性生殖器官,1.32,1,70,70,1.65,,M
1979,男,台閩地區,膀胱,3.61,239,57.28,58,2.61,V,M
1979,男,台北市,膀胱,6.33,56,58.71,57,4.91,B,M
1979,男,台中市,膀胱,5.08,24,57.38,55,2.97,C,M
1979,男,台南市,膀胱,2.22,13,56.15,60,1.63,D,M
1979,男,高雄市,膀胱,1.88,16,54,54.5,1.43,E,M
1979,男,基隆市,膀胱,4.45,6,59.83,59,3.3,F,M
1979,男,新竹市,膀胱,10.73,11,60.64,63,7.59,G,M
1979,男,嘉義市,膀胱,3.24,3,62.33,63,2.29,H,M
1979,男,新北市,膀胱,2.52,21,52.76,53,1.9,I,M
1979,男,桃園市,膀胱,1.85,7,58.14,56,1.31,J,M
1979,男,新竹縣,膀胱,2.95,4,63.5,62.5,2.1,K,M
1979,男,宜蘭縣,膀胱,2.18,4,57.75,59.5,1.73,L,M
1979,男,苗栗縣,膀胱,3.3,7,57.14,59,2.47,M,M
1979,男,彰化縣,膀胱,2.03,8,60.75,60.5,1.34,N,M
1979,男,南投縣,膀胱,2.16,4,63,60.5,1.47,O,M
1979,男,雲林縣,膀胱,2.43,7,57.86,62,1.69,P,M
1979,男,嘉義縣,膀胱,2.6,6,52.17,54.5,1.99,Q,M
1979,男,屏東縣,膀胱,1.9,7,58.43,60,1.5,R,M
1979,男,澎湖縣,膀胱,6.71,2,37,37,3.52,S,M
1979,男,花蓮縣,膀胱,2.49,5,64,63,2.59,T,M
1979,男,台東縣,膀胱,5.04,7,47.14,58,4.54,U,M
1979,女,台閩地區,膀胱,1.11,58,59.31,60.5,0.69,V,F
1979,女,台北市,膀胱,1.69,11,57,63,1.04,B,F
1979,女,台中市,膀胱,0.68,3,59.33,60,0.4,C,F
1979,女,台南市,膀胱,0.92,5,53.6,52,0.68,D,F
1979,女,高雄市,膀胱,1.3,7,63.71,65,0.68,E,F
1979,女,基隆市,膀胱,1.24,1,75,75,0.61,F,F
1979,女,新竹市,膀胱,1.12,1,56,56,0.76,G,F
1979,女,嘉義市,膀胱,1.25,1,67,67,0.82,H,F
1979,女,新北市,膀胱,1.14,5,59,48,0.49,I,F
1979,女,桃園市,膀胱,1.95,5,59.8,54,1.05,J,F
1979,女,新竹縣,膀胱,0.8,1,53,53,0.59,K,F
1979,女,宜蘭縣,膀胱,0.68,1,54,54,0.48,L,F
1979,女,苗栗縣,膀胱,0.49,1,46,46,0.39,M,F
1979,女,彰化縣,膀胱,0.49,2,64,64,0.36,N,F
1979,女,南投縣,膀胱,0.57,1,62,62,0.4,O,F
1979,女,嘉義縣,膀胱,0.85,2,66.5,66.5,0.73,Q,F
1979,女,屏東縣,膀胱,1.35,4,55,59.5,0.96,R,F
1979,女,花蓮縣,膀胱,2.1,2,66,66,1.25,T,F
1979,女,台東縣,膀胱,1.12,1,58,58,0.79,U,F
1980,男,台閩地區,膀胱,4.55,297,59.67,60,3.19,V,M
1980,男,台北市,膀胱,5.59,46,60.8,59,4,B,M
1980,男,台中市,膀胱,5.52,28,61.25,61.5,3.37,C,M
1980,男,台南市,膀胱,4.09,25,56.48,57,3.11,D,M
1980,男,高雄市,膀胱,5.43,39,58.95,60,3.4,E,M
1980,男,基隆市,膀胱,5.43,7,47.86,43,3.86,F,M
1980,男,新竹市,膀胱,7.46,6,62.5,70,4.07,G,M
1980,男,嘉義市,膀胱,1.87,2,55.5,55.5,1.54,H,M
1980,男,新北市,膀胱,5.55,38,60.26,60,3.25,I,M
1980,男,桃園市,膀胱,5.33,20,58.95,61.5,3.59,J,M
1980,男,新竹縣,膀胱,0.63,1,64,64,0.52,K,M
1980,男,宜蘭縣,膀胱,3.22,6,57,59,2.58,L,M
1980,男,苗栗縣,膀胱,4.19,9,61,59,3.17,M,M
1980,男,彰化縣,膀胱,2.85,11,63.82,65,1.83,N,M
1980,男,南投縣,膀胱,3.81,8,59,59,2.92,O,M
1980,男,雲林縣,膀胱,2.5,7,65.14,64,1.69,P,M
1980,男,嘉義縣,膀胱,4.88,11,57.09,59,3.67,Q,M
1980,男,屏東縣,膀胱,2.06,8,60.25,60,1.71,R,M
1980,男,花蓮縣,膀胱,3.66,6,66.83,68,3.09,T,M
1980,女,台閩地區,膀胱,1.58,87,59.41,62,1.02,V,F
1980,女,台北市,膀胱,3.43,23,59.04,64,2.15,B,F
1980,女,台中市,膀胱,1.69,8,55.38,57,1.03,C,F
1980,女,台南市,膀胱,1.34,7,60,60,0.94,D,F
1980,女,高雄市,膀胱,1.55,9,61.44,57,0.85,E,F
1980,女,基隆市,膀胱,0.98,1,64,64,0.61,F,F
1980,女,新竹市,膀胱,2.44,2,64,64,1.49,G,F
1980,女,新北市,膀胱,1.43,8,59.88,60,0.73,I,F
1980,女,桃園市,膀胱,1.6,4,63.25,60.5,0.81,J,F
1980,女,新竹縣,膀胱,1.71,2,57.5,57.5,1.18,K,F
1980,女,苗栗縣,膀胱,2,4,52.5,49.5,1.54,M,F
1980,女,彰化縣,膀胱,0.49,2,66,66,0.35,N,F
1980,女,雲林縣,膀胱,0.65,2,52.5,52.5,0.52,P,F
1980,女,嘉義縣,膀胱,2.22,5,62.2,63,1.83,Q,F
1980,女,屏東縣,膀胱,0.64,2,61,61,0.48,R,F
1980,女,花蓮縣,膀胱,2.62,3,40.67,39,1.86,T,F
1981,男,台閩地區,膀胱,5.02,308,61.74,62,3.25,V,M
1981,男,台北市,膀胱,7.11,53,64.66,64,4.53,B,M
1981,男,台中市,膀胱,4.24,16,67.19,65.5,1.88,C,M
1981,男,台南市,膀胱,3.16,17,62.18,68,2.09,D,M
1981,男,高雄市,膀胱,4.21,31,58.74,61,2.65,E,M
1981,男,基隆市,膀胱,6.59,7,67.57,65,3.83,F,M
1981,男,新竹市,膀胱,7.52,7,63.86,67,4.71,G,M
1981,男,嘉義市,膀胱,1.71,2,56.5,56.5,1.54,H,M
1981,男,新北市,膀胱,6.39,42,61.57,61,3.45,I,M
1981,男,桃園市,膀胱,4,16,63.25,64,2.77,J,M
1981,男,新竹縣,膀胱,2.68,2,82.5,82.5,1.04,K,M
1981,男,宜蘭縣,膀胱,4.5,9,54.67,56,3.86,L,M
1981,男,苗栗縣,膀胱,5.53,11,66.27,68,3.86,M,M
1981,男,彰化縣,膀胱,3.53,15,61,61,2.46,N,M
1981,男,南投縣,膀胱,1.63,4,38.75,36,1.45,O,M
1981,男,雲林縣,膀胱,3.02,9,61.33,59,2.17,P,M
1981,男,嘉義縣,膀胱,5.76,13,63.23,61,4.33,Q,M
1981,男,屏東縣,膀胱,2.65,10,57.8,60.5,2.13,R,M
1981,男,花蓮縣,膀胱,4.15,7,64.43,64,3.58,T,M
1981,男,台東縣,膀胱,7.4,9,60.44,61,5.82,U,M
1981,男,金門縣,膀胱,5.31,1,60,60,3.84,,M
1981,女,台閩地區,膀胱,1.81,99,62.38,62,1.14,V,F
1981,女,台北市,膀胱,3.75,21,68.1,73,1.91,B,F
1981,女,台中市,膀胱,0.81,4,59.75,58,0.5,C,F
1981,女,台南市,膀胱,2.34,14,55.57,54,1.87,D,F
1981,女,高雄市,膀胱,2.01,12,61,61,1.11,E,F
1981,女,基隆市,膀胱,1.94,2,65.5,65.5,1.21,F,F
1981,女,嘉義市,膀胱,3.66,3,66.67,68,2.46,H,F
1981,女,新北市,膀胱,1.9,12,58.83,61,1.06,I,F
1981,女,桃園市,膀胱,2.4,6,65.17,66.5,1.16,J,F
1981,女,苗栗縣,膀胱,0.5,1,71,71,0.38,M,F
1981,女,彰化縣,膀胱,0.99,3,64,64,0.53,N,F
1981,女,南投縣,膀胱,0.48,1,54,54,0.4,O,F
1981,女,雲林縣,膀胱,1.29,4,64.25,64.5,1.04,P,F
1981,女,嘉義縣,膀胱,2.63,6,56.67,58,2.19,Q,F
1981,女,屏東縣,膀胱,1.35,4,63.25,60.5,0.95,R,F
1981,女,花蓮縣,膀胱,4.08,4,68.75,66.5,2.47,T,F
1981,女,台東縣,膀胱,1.08,1,59,59,0.79,U,F
1982,男,台閩地區,膀胱,4.98,334,61.17,62,3.47,V,M
1982,男,台北市,膀胱,4.59,40,62.93,62,3.34,B,M
1982,男,台中市,膀胱,4.35,26,60.85,63,2.98,C,M
1982,男,台南市,膀胱,4.63,29,59.14,61,3.51,D,M
1982,男,高雄市,膀胱,3.32,22,62.64,63,1.85,E,M
1982,男,基隆市,膀胱,1.36,2,50,50,1.09,F,M
1982,男,新竹市,膀胱,0.59,1,58,58,0.66,G,M
1982,男,新北市,膀胱,5.47,40,63.05,65.5,3.17,I,M
1982,男,桃園市,膀胱,4.06,19,58.32,56,3.19,J,M
1982,男,新竹縣,膀胱,5.62,8,58.88,61,4.15,K,M
1982,男,宜蘭縣,膀胱,6.25,12,60.83,62.5,5.13,L,M
1982,男,苗栗縣,膀胱,3.58,8,60,61.5,2.8,M,M
1982,男,彰化縣,膀胱,2.45,11,58.64,59,1.78,N,M
1982,男,南投縣,膀胱,6.24,14,58.79,59.5,5.05,O,M
1982,男,雲林縣,膀胱,3.38,10,59.1,60,2.41,P,M
1982,男,嘉義縣,膀胱,8.17,17,61.71,60,5.66,Q,M
1982,男,屏東縣,膀胱,2.99,11,60.45,66,2.33,R,M
1982,男,澎湖縣,膀胱,5.96,3,60,56,5.44,S,M
1982,男,花蓮縣,膀胱,2.27,4,61.75,63.5,2.04,T,M
1982,男,金門縣,膀胱,5.35,1,56,56,3.85,,M
1982,女,台閩地區,膀胱,1.97,110,63.15,65,1.24,V,F
1982,女,台北市,膀胱,1.7,12,61.75,66.5,1.06,B,F
1982,女,台中市,膀胱,1.97,10,57.8,61.5,1.22,C,F
1982,女,台南市,膀胱,1.39,8,63.75,64.5,1.05,D,F
1982,女,高雄市,膀胱,1.73,9,65.78,61,0.82,E,F
1982,女,基隆市,膀胱,0.82,1,55,55,0.6,F,F
1982,女,新北市,膀胱,2.28,13,66.69,67,1.1,I,F
1982,女,桃園市,膀胱,1.92,5,68,70,0.94,J,F
1982,女,新竹縣,膀胱,1.5,2,54,54,1.16,K,F
1982,女,宜蘭縣,膀胱,0.65,1,63,63,0.47,L,F
1982,女,苗栗縣,膀胱,0.49,1,61,61,0.38,M,F
1982,女,南投縣,膀胱,2.02,4,69,69,1.58,O,F
1982,女,雲林縣,膀胱,0.3,1,51,51,0.26,P,F
1982,女,嘉義縣,膀胱,5.29,12,60,56,4.38,Q,F
1982,女,屏東縣,膀胱,1.5,5,50.2,47,1.18,R,F
1982,女,花蓮縣,膀胱,1.28,1,80,80,0.61,T,F
1982,女,台東縣,膀胱,1.5,1,79,79,0.79,U,F
1983,男,台閩地區,膀胱,5.82,393,60.91,63,4.02,V,M
1983,男,台北市,膀胱,7.89,64,64.08,66,5.22,B,M
1983,男,台中市,膀胱,6.12,37,60.3,60,4.15,C,M
1983,男,台南市,膀胱,4.98,33,60.18,59,3.95,D,M
1983,男,高雄市,膀胱,3.48,25,60.72,63,2.08,E,M
1983,男,基隆市,膀胱,5.05,6,55.33,56.5,3.25,F,M
1983,男,新竹市,膀胱,9.66,13,62.23,62,8.52,G,M
1983,男,嘉義市,膀胱,3.26,3,67.67,73,2.3,H,M
1983,男,新北市,膀胱,6.45,50,61.92,62,3.86,I,M
1983,男,桃園市,膀胱,3.46,17,59,60,2.78,J,M
1983,男,新竹縣,膀胱,3.74,5,62.8,65,2.59,K,M
1983,男,宜蘭縣,膀胱,4.96,9,60.78,66,3.85,L,M
1983,男,苗栗縣,膀胱,3.58,7,71,74,2.44,M,M
1983,男,彰化縣,膀胱,7.32,27,63,66,4.34,N,M
1983,男,南投縣,膀胱,5.15,8,68.88,70,2.87,O,M
1983,男,雲林縣,膀胱,2.8,8,62.63,62,1.93,P,M
1983,男,嘉義縣,膀胱,6.58,17,59.47,58,5.65,Q,M
1983,男,屏東縣,膀胱,1.68,7,58.86,60,1.48,R,M
1983,男,澎湖縣,膀胱,2.43,1,46,46,1.83,S,M
1983,男,花蓮縣,膀胱,3.72,7,52.57,57,3.56,T,M
1983,男,台東縣,膀胱,5.39,7,65.71,63,4.54,U,M
1983,女,台閩地區,膀胱,2.41,139,63.48,65,1.54,V,F
1983,女,台北市,膀胱,3.01,18,72.22,71.5,1.55,B,F
1983,女,台中市,膀胱,2.77,14,61.14,60,1.67,C,F
1983,女,台南市,膀胱,2.12,13,57.54,56,1.69,D,F
1983,女,高雄市,膀胱,1.83,13,56.31,58,1.17,E,F
1983,女,基隆市,膀胱,0.98,1,67,67,0.6,F,F
1983,女,新竹市,膀胱,1.16,1,69,69,0.71,G,F
1983,女,嘉義市,膀胱,3.44,3,66.33,69,2.45,H,F
1983,女,新北市,膀胱,2.24,14,62,59.5,1.15,I,F
1983,女,桃園市,膀胱,2.98,8,69,69,1.45,J,F
1983,女,新竹縣,膀胱,1.59,2,72.5,72.5,1.16,K,F
1983,女,宜蘭縣,膀胱,0.62,1,74,74,0.47,L,F
1983,女,彰化縣,膀胱,1.5,7,57.43,64,1.2,N,F
1983,女,南投縣,膀胱,3.45,5,71.8,73,1.97,O,F
1983,女,雲林縣,膀胱,1.56,5,64.2,64,1.31,P,F
1983,女,嘉義縣,膀胱,5.81,14,63.86,64.5,5.11,Q,F
1983,女,屏東縣,膀胱,0.29,1,52,52,0.23,R,F
1984,男,台閩地區,膀胱,5.37,382,61.03,62,3.86,V,M
1984,男,台北市,膀胱,6.66,65,62.37,64,5.18,B,M
1984,男,台中市,膀胱,5.38,37,57.51,59,4.05,C,M
1984,男,台南市,膀胱,6.1,36,61.69,63,4.26,D,M
1984,男,高雄市,膀胱,4.04,32,57.94,61.5,2.62,E,M
1984,男,基隆市,膀胱,3.98,7,53.29,60,3.79,F,M
1984,男,新竹市,膀胱,7.44,10,65,67.5,6.46,G,M
1984,男,嘉義市,膀胱,3.6,4,62,62,3.08,H,M
1984,男,新北市,膀胱,4.81,43,60.16,63,3.23,I,M
1984,男,桃園市,膀胱,2.62,16,58.19,59.5,2.56,J,M
1984,男,新竹縣,膀胱,6.21,8,69,69,4.14,K,M
1984,男,宜蘭縣,膀胱,3.9,7,63,66,2.99,L,M
1984,男,苗栗縣,膀胱,3.58,8,57.63,59,2.79,M,M
1984,男,彰化縣,膀胱,3.37,16,59.69,59,2.55,N,M
1984,男,南投縣,膀胱,5.18,11,56.55,62,3.94,O,M
1984,男,雲林縣,膀胱,4.75,15,59.67,57,3.62,P,M
1984,男,嘉義縣,膀胱,4.35,11,62.27,66,3.66,Q,M
1984,男,屏東縣,膀胱,1.75,5,72,70,1.05,R,M
1984,男,澎湖縣,膀胱,9.55,5,61.2,62,9.24,S,M
1984,男,花蓮縣,膀胱,9.25,13,68,74,6.6,T,M
1984,男,台東縣,膀胱,5.58,9,62,64,5.88,U,M
1984,男,金門縣,膀胱,5.49,1,80,80,3.91,,M
1984,男,連江縣,膀胱,30.33,1,60,60,25.67,,M
1984,女,台閩地區,膀胱,1.78,112,59.97,61,1.22,V,F
1984,女,台北市,膀胱,3.11,23,64,66,1.92,B,F
1984,女,台中市,膀胱,0.97,5,64.4,59,0.58,C,F
1984,女,台南市,膀胱,2.29,14,58.43,59,1.8,D,F
1984,女,高雄市,膀胱,1.99,13,59.92,59,1.15,E,F
1984,女,基隆市,膀胱,1.71,2,64.5,64.5,1.19,F,F
1984,女,新北市,膀胱,1.85,13,58.85,64,1.04,I,F
1984,女,桃園市,膀胱,1.68,5,67.4,73,0.89,J,F
1984,女,新竹縣,膀胱,0.73,1,49,49,0.58,K,F
1984,女,宜蘭縣,膀胱,1.21,2,71,71,0.93,L,F
1984,女,苗栗縣,膀胱,1.4,3,58.67,53,1.14,M,F
1984,女,彰化縣,膀胱,0.46,2,47.5,47.5,0.34,N,F
1984,女,南投縣,膀胱,1.14,2,78,78,0.78,O,F
1984,女,雲林縣,膀胱,0.89,3,59,57,0.79,P,F
1984,女,嘉義縣,膀胱,2.08,5,66.8,67,1.83,Q,F
1984,女,屏東縣,膀胱,0.29,1,55,55,0.23,R,F
1984,女,澎湖縣,膀胱,2.32,1,58,58,2.04,S,F
1984,女,花蓮縣,膀胱,1.92,2,71.5,71.5,1.21,T,F
1984,女,台東縣,膀胱,1.96,2,57.5,57.5,1.61,U,F
1985,男,台閩地區,膀胱,5.81,425,61.75,63,4.24,V,M
1985,男,台北市,膀胱,7.68,74,64.24,66.5,5.78,B,M
1985,男,台中市,膀胱,4.54,25,60.16,63,2.68,C,M
1985,男,台南市,膀胱,4.89,34,57.53,56,3.99,D,M
1985,男,高雄市,膀胱,5.31,49,58.29,62,3.97,E,M
1985,男,基隆市,膀胱,6.9,10,64.1,63.5,5.45,F,M
1985,男,新竹市,膀胱,5.44,7,65.43,66,4.4,G,M
1985,男,嘉義市,膀胱,10.93,6,66.33,66.5,4.61,H,M
1985,男,新北市,膀胱,6.19,51,65.06,66,3.72,I,M
1985,男,桃園市,膀胱,3.79,17,63.41,62,2.67,J,M
1985,男,新竹縣,膀胱,4.53,8,60.75,63,4.13,K,M
1985,男,宜蘭縣,膀胱,7.41,14,61.93,61.5,5.98,L,M
1985,男,苗栗縣,膀胱,5.89,13,60,60,4.53,M,M
1985,男,彰化縣,膀胱,4.32,20,60.75,66,3.17,N,M
1985,男,南投縣,膀胱,1.87,4,61.5,60.5,1.43,O,M
1985,男,雲林縣,膀胱,5.82,16,61.5,62,3.88,P,M
1985,男,嘉義縣,膀胱,7.45,19,57.74,58,6.36,Q,M
1985,男,屏東縣,膀胱,2.24,9,60.22,61,1.9,R,M
1985,男,澎湖縣,膀胱,5.51,3,62.33,62,5.58,S,M
1985,男,花蓮縣,膀胱,5.91,11,60.27,63,5.59,T,M
1985,男,台東縣,膀胱,1.6,3,63.67,61,1.96,U,M
1985,女,台閩地區,膀胱,2.55,159,65.5,68,1.71,V,F
1985,女,台北市,膀胱,2.21,16,69.06,74,1.3,B,F
1985,女,台中市,膀胱,2.27,12,60.58,68,1.36,C,F
1985,女,台南市,膀胱,2.56,16,59.63,58.5,2.03,D,F
1985,女,高雄市,膀胱,3.8,25,63.56,67,2.18,E,F
1985,女,基隆市,膀胱,2.58,3,65.33,69,1.78,F,F
1985,女,新竹市,膀胱,3.72,4,64,62,2.76,G,F
1985,女,嘉義市,膀胱,2.33,2,70.5,70.5,1.62,H,F
1985,女,新北市,膀胱,2.76,19,65.26,65,1.47,I,F
1985,女,桃園市,膀胱,2.75,8,71.88,72.5,1.39,J,F
1985,女,新竹縣,膀胱,0.72,1,77,77,0.58,K,F
1985,女,宜蘭縣,膀胱,1.29,2,76,76,0.93,L,F
1985,女,苗栗縣,膀胱,1.86,4,65.5,71,1.52,M,F
1985,女,彰化縣,膀胱,1.07,5,56,50,0.84,N,F
1985,女,南投縣,膀胱,2.35,5,71.2,73,1.95,O,F
